achievementCount,attemptCount,chatRoom,codinGamer,communityCreation,contributor,coverBinaryId,creationTime,description,detailsPageUrl,doneAchievementCount,feedback,forumLink,globalTotal,id,lastActivity,league,level,logoBinaryId,mode,openChallenge,optimCriteria,optimCriteriaId,optimPoints,position,prettyId,previewBinaryId,puzzleLeaderboardId,rank,replayIds,score,solvedCount,testSessionHandle,thumbnailBinaryId,title,topics,total,type,validatorScore,xpPoints
0,112,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 2398608, 'pseudo': 'M_C', 'publicHandle': '0a7f61fbebaa2aa7e4344110a9141e0c8068932', 'enable': False}",,1551876198746,,/training/medium/find-the-winning-strategy,0,"{'feedbackId': 1701, 'feedbacks': [0, 2, 0, 7, 22]}",community-puzzle-find-the-winning-strategy/89801,,470,1553442231560.0,,medium,,,,,,,,find-the-winning-strategy,,,0,,,70,174900066c1668fe5e18ec7f3cc6bb8f51b7a2fb,,Find the winning strategy,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'nim-game', 'value': 'Nim game', 'children': []}]}]",,SOLO,0,50.0
0,168,,,True,"{'userId': 1661333, 'pseudo': 'linjoehan', 'publicHandle': 'cedc01b66272d83d567143b93f115d5e3331661', 'enable': False, 'avatar': 7946484028034, 'cover': 7946559067165}",,1553194602392,,/multiplayer/bot-programming/checkers,0,"{'feedbackId': 1702, 'feedbacks': [1, 0, 2, 0, 10]}",community-puzzle-checkers/93099,77.0,471,,,multi,,,,,rank,,,checkers,,checkers,0,,,0,,,Checkers,[],77.0,ARENA,0,
0,184,,,True,"{'userId': 1357614, 'pseudo': 'OptiPanda', 'publicHandle': '8e444a8800e500128dda1a63b8e9e7bc4167531', 'enable': False, 'avatar': 25029501539760, 'cover': 3985252980493}",,1553199036655,,/training/medium/go-competition,0,"{'feedbackId': 1703, 'feedbacks': [0, 0, 1, 16, 16]}",community-puzzle-go-competition/93113,,472,,,medium,,,,,,,,go-competition,,,0,,,83,,,Go competition,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'classic-board-games', 'value': 'Classic board games', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'flood-fill', 'value': 'Remplissage par diffusion', 'children': []}, {'handle': 'recursion', 'value': 'Récursion', 'children': []}]}]",,CODE,0,50.0
0,114,,,True,"{'userId': 3217628, 'pseudo': 'struct', 'publicHandle': '2367a0a46aa85db2b3707353b69d4b278267123', 'enable': False, 'avatar': 25639311040628}",27037229758112.0,1553240614400,,/multiplayer/bot-programming/yavalath,0,"{'feedbackId': 1704, 'feedbacks': [0, 0, 1, 0, 12]}",community-puzzle-yavalath/93192,72.0,473,,,multi,,,,,rank,,,yavalath,,yavalath,0,,,0,,,Yavalath,"[{'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'minimax', 'value': 'Minimax', 'children': []}]}, {'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'opening-book', 'value': 'Opening Book', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'MCTS', 'value': 'Monte Carlo tree search', 'children': []}]}]",72.0,ARENA,0,
0,912,,,False,,26332400728267.0,1553534684189,,/multiplayer/bot-programming/code-a-la-mode,0,"{'feedbackId': 1705, 'feedbacks': [0, 0, 2, 4, 56]}",code-a-la-mode-puzzle-discussion/93986,533.0,474,,,multi,26361879492981.0,,,,rank,,,code-a-la-mode,26332362007905.0,code-a-la-mode,0,"[377754478, 377668146]",,0,,26332354608993.0,Code a la Mode,"[{'handle': 'reverse-engineering', 'value': 'Rétro-ingénierie', 'children': []}, {'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': []}, {'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'state-machine', 'value': 'Machine à états', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'coop-game', 'value': 'Coopération', 'children': []}]}, {'handle': 'data-structures', 'value': 'Structures de Données', 'children': []}, {'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': []}]",533.0,ARENA,0,
0,322,,,True,"{'userId': 1390495, 'pseudo': 'GeoConHD', 'publicHandle': 'ac1ef0a310767beb1fff402fcd898fac5940931', 'enable': False, 'avatar': 20775018038628, 'cover': 4392228821201}",,1553780706138,,/training/medium/barcode-scanner,0,"{'feedbackId': 1706, 'feedbacks': [2, 4, 4, 18, 33]}",community-puzzle-barcode-scanner/94398,,475,,,medium,,,,,,,,barcode-scanner,,,0,,,182,,,Barcode scanner,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'decoder', 'value': 'decoder', 'children': []}, {'handle': 'barcode', 'value': 'barcode', 'children': []}]}]",,CODE,0,50.0
0,85,,,True,"{'userId': 218189, 'pseudo': '[CG]Maxime', 'publicHandle': 'a858cb9483b31957524b33a65ae29846981812', 'enable': False, 'avatar': 2925297592678, 'cover': 2925108018824}",,1553860304255,,/training/hard/11-puzzle,0,"{'feedbackId': 1707, 'feedbacks': [0, 0, 0, 1, 10]}",community-puzzle-11-puzzle/94607,,476,,,hard,,,,,,,,11-puzzle,,,0,,,25,,,11-puzzle,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'a*', 'value': 'A*', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}]}]",,SOLO,0,50.0
0,428,,,True,"{'userId': 186179, 'pseudo': 'Nagrarok', 'publicHandle': '0496fce6a369303fd7ad555b5ffabfde971681', 'enable': False, 'avatar': 1971473372237, 'cover': 1971438243440}",,1553984289886,,/training/hard/closest-number,0,"{'feedbackId': 1708, 'feedbacks': [0, 1, 3, 5, 32]}",community-puzzle-closest-number/94881,,477,,,hard,,,,,,,,closest-number,,,0,,,67,,,Closest Number,[],,CODE,0,50.0
0,69,,,True,"{'userId': 3285580, 'pseudo': 'mr.x', 'publicHandle': '7b77ab55ddd81ade3ade2bace3cda0540855823', 'enable': False, 'avatar': 26860723166160}",,1554137596737,,/training/medium/fishing-with-a-stick,0,"{'feedbackId': 1709, 'feedbacks': [1, 1, 3, 4, 5]}",community-puzzle-fishing-with-a-stick/95186,,478,,,medium,,,,,,,,fishing-with-a-stick,,,0,,,42,,,Fishing With A Stick,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'string-manipulation', 'value': 'String manipulation', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'strings', 'value': 'Chaînes de caractères', 'children': []}]}]",,CODE,0,50.0
0,42,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945}",,1554747845314,,/training/medium/elliptic-curve-cryptography,0,"{'feedbackId': 1710, 'feedbacks': [2, 0, 0, 3, 3]}",community-puzzle-elliptic-curve-cryptography/96649,,479,1554749560068.0,,medium,,,,,,,,elliptic-curve-cryptography,,,0,,,26,17890513d2e247592c2d837b73cc68eace914ba9,,Elliptic curve cryptography,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'modular-calculus', 'value': 'Modular calculus', 'children': []}, {'handle': 'elliptic-curve', 'value': 'Elliptic Curve', 'children': []}, {'handle': 'double-and-add', 'value': 'Double-and-add', 'children': []}]}, {'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'cryptology', 'value': 'Cryptologie', 'children': []}]}]",,CODE,100,50.0
0,92,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 3285580, 'pseudo': 'mr.x', 'publicHandle': '7b77ab55ddd81ade3ade2bace3cda0540855823', 'enable': False, 'avatar': 26860723166160}",,1554755314215,,/training/medium/criminal,0,"{'feedbackId': 1711, 'codingamerFeedback': 1, 'feedbacks': [3, 2, 1, 1, 8]}",community-puzzle-criminal/96673,,480,1566234984149.0,,medium,,,,,,,,criminal,,,0,,,51,17912902b6de7b175f359db3656c1de3d95ec018,,Criminal,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'strings', 'value': 'Chaînes de caractères', 'children': []}]}, {'handle': 'data-structures', 'value': 'Structures de Données', 'children': [{'handle': 'lists', 'value': 'Listes', 'children': []}]}]",,CODE,100,50.0
0,273,,,True,"{'userId': 2114947, 'pseudo': 'Nixerrr', 'publicHandle': 'd0202a2b347a4fd473f840ede3e470427494112', 'enable': False, 'avatar': 25886476520293, 'cover': 29704789700783}",27274803810745.0,1555353957950,,/multiplayer/bot-programming/cultist-wars,0,"{'feedbackId': 1712, 'feedbacks': [0, 0, 0, 1, 3]}",community-puzzle-cultist-wars/98099,72.0,481,,,multi,,,,,rank,,,cultist-wars,,cultist-wars,0,,,0,200898474042a36cd03b62378c68a3de3d6c4f0e,,Cultist Wars,"[{'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'minimax', 'value': 'Minimax', 'children': []}]}, {'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': ""bresenham's-algorithm"", 'value': ""Bresenham's algorithm"", 'children': []}]}]",72.0,ARENA,0,
0,412,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 837436, 'pseudo': 'aropan', 'publicHandle': '3d2a786d1c0ab7176a18538c7ab8c38f634738', 'enable': False, 'avatar': 19235926196312, 'cover': 21056434843597}",,1555404819661,,/training/medium/rearrange-string-to-two-numbers,0,"{'feedbackId': 1713, 'codingamerFeedback': 4, 'feedbacks': [0, 0, 3, 13, 9]}",community-puzzle-rearrange-string-to-two-numbers/98168,,482,1565877109092.0,,medium,,,,,,,,rearrange-string-to-two-numbers,,,0,,,88,1849524146da5a30b2e39c552c121a3035b964d4,,Rearrange string to two numbers,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'string-manipulation', 'value': 'String manipulation', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'greedy', 'value': 'Algorithmes glouton', 'children': []}]}]",,CODE,100,50.0
0,358,,,True,"{'userId': 1378958, 'pseudo': 'Illedan', 'publicHandle': '433c83b2f60d89f64e138f0fce10b30f8598731', 'enable': False, 'avatar': 16222515698472, 'cover': 26389141405401}",27836486558741.0,1555693247814,,/multiplayer/bot-programming/bit-runner-2048,0,"{'feedbackId': 1714, 'feedbacks': [0, 1, 0, 1, 15]}",community-puzzle-bit-runner-2048/98861,160.0,483,,,multi,,,,,rank,,,bit-runner-2048,,bit-runner-2048,0,,,0,,,Bit Runner 2048,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'genetic-algorithm', 'value': 'Genetic Algorithm', 'children': []}]}, {'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'simulation', 'value': 'Simulation', 'children': []}]}]",160.0,ARENA,0,
0,186,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1569823, 'pseudo': 'Niako', 'publicHandle': 'eb89cbdf69d07106c84edf1d191caaf33289651', 'enable': False, 'avatar': 11911528647474, 'cover': 23895974876164}",28245842696852.0,1555850672729,,/training/medium/seam-carving,0,"{'feedbackId': 1715, 'feedbacks': [2, 0, 1, 2, 18]}",community-puzzle-seam-carving/99120,,484,1557933065084.0,,medium,,,,,,,,seam-carving,,,0,,,66,18227949bfd223c73d4ca3962d084c9fea46c327,,Seam Carving,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'dynamic-programming', 'value': 'Programmation dynamique', 'children': []}, {'handle': 'image-processing', 'value': ""Traitement d'images"", 'children': []}]}]",,CODE,100,50.0
0,834,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1029602, 'pseudo': 'Potemkine', 'publicHandle': '1317fd54a422b378267c728394c3f7782069201', 'enable': False, 'avatar': 3592202416352, 'cover': 17717787586773}",27653346548242.0,1555949197261,,/training/medium/robbery-optimisation,0,"{'feedbackId': 1716, 'feedbacks': [0, 3, 6, 34, 74]}",community-puzzle-robbery-optimisation/99318,,485,1556031991105.0,,medium,,,,,,,,robbery-optimisation,,,0,,,354,1827760127135ece78f51377131566eefad6da68,,Robbery optimisation,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'dynamic-programming', 'value': 'Programmation dynamique', 'children': []}]}, {'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'mathematics', 'value': 'Mathematics', 'children': []}]}]",,CODE,100,50.0
0,45,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945}",,1555963065042,,/training/hard/discrete-log-problem,0,"{'feedbackId': 1717, 'feedbacks': [0, 1, 1, 2, 7]}",community-puzzle-discrete-log-problem/99358,,486,1556032025080.0,,hard,,,,,,,,discrete-log-problem,,,0,,,30,182776202a44509b5d8d1c0d0119f0201f78de21,,Discrete Log Problem,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'modular-calculus', 'value': 'Modular calculus', 'children': []}]}, {'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'cryptology', 'value': 'Cryptologie', 'children': []}]}]",,CODE,100,50.0
0,309,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 3276896, 'pseudo': 'kozuechan', 'publicHandle': '00ff9c85fcc84fd753d84c98ec18ca0a6986723', 'enable': False, 'avatar': 26189736775264, 'cover': 26189854101470}",,1556187630580,,/training/medium/palindromic-decomposition,0,"{'feedbackId': 1718, 'feedbacks': [2, 1, 3, 6, 19]}",community-puzzle-palindromic-decomposition/99831,,487,1556736366146.0,,medium,,,,,,,,palindromic-decomposition,,,0,,,71,18386568d353a5f2e4c9f96e18eb9ae062b1bd46,,Palindromic Decomposition,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'strings', 'value': 'Chaînes de caractères', 'children': []}]}]",,CODE,0,50.0
0,127,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 854169, 'pseudo': 'Silmaen', 'publicHandle': '765be7b212614a1e89346a24de08dff6961458', 'enable': False, 'avatar': 26099485782783, 'cover': 15552612584410}",27867880037081.0,1556225317363,,/training/medium/length-of-syracuse-conjecture-sequence,0,"{'feedbackId': 1719, 'codingamerFeedback': 5, 'feedbacks': [1, 0, 3, 8, 17]}",community-puzzle-length-of-syracuse-conjecture-sequence/99936,,488,1556729633061.0,,medium,,,,,,,,length-of-syracuse-conjecture-sequence,,,0,,,115,183866116402c1ed2a2a51b1f74702c291dae182,,Length of Syracuse Conjecture Sequence,"[{'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'sequences', 'value': 'Suites', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'memoization', 'value': 'Mémoïsation', 'children': []}]}]",,CODE,100,50.0
0,179,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1870937, 'pseudo': 'westicles', 'publicHandle': 'db6321ede0cfc71dba63fb778cc61f677390781', 'enable': False, 'avatar': 28079907721390, 'cover': 28385122531956}",,1556808294532,,/training/medium/shikaku-solver,0,"{'feedbackId': 1721, 'feedbacks': [0, 0, 1, 2, 13]}",community-puzzle-shikaku-solver/101018,,490,1556956829736.0,,medium,,,,,,,,shikaku-solver,,,0,,,48,185612070f2fda06b2e55e4be9296c672bf08925,,Shikaku Solver,[],,CODE,0,50.0
0,131,,,True,"{'userId': 1065845, 'pseudo': 'Oli8', 'publicHandle': '46abe49ed579f42f3b79524c6722986f5485601', 'enable': False, 'avatar': 2986082369890, 'cover': 12353783846907}",,1556818926527,,/multiplayer/bot-programming/bandas,0,"{'feedbackId': 1722, 'feedbacks': [0, 0, 0, 2, 8]}",community-puzzle-bandas/101048,94.0,491,,,multi,,,,,rank,,,bandas,,bandas,0,,,0,,,Bandas,[],94.0,ARENA,0,
0,289,,,True,"{'userId': 953094, 'pseudo': 'Witman', 'publicHandle': '177715ad61df756205fb0a1dcd498283490359', 'enable': False, 'avatar': 1798239809031}",28442145389613.0,1557407021483,,/training/medium/regular-polygons,0,"{'feedbackId': 1723, 'feedbacks': [1, 2, 1, 8, 33]}",community-puzzle-regular-polygons/102398,,492,,,medium,,,,,,,,regular-polygons,,,0,,,144,21409537bf622ef5b7f9b40fef2492d09b2fcccd,,Regular polygons,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'gauss–wantzel-theorem', 'value': 'Gauss–Wantzel theorem', 'children': []}, {'handle': 'fermat-primes', 'value': 'Fermat primes', 'children': []}]}]",,CODE,0,50.0
0,330,,,True,"{'userId': 186179, 'pseudo': 'Nagrarok', 'publicHandle': '0496fce6a369303fd7ad555b5ffabfde971681', 'enable': False, 'avatar': 1971473372237, 'cover': 1971438243440}",,1559569294543,,/training/medium/road-trip,0,"{'feedbackId': 1730, 'feedbacks': [0, 1, 2, 9, 30]}",community-puzzle-road-trip/106879,,499,,,medium,,,,,,,,road-trip,,,0,,,116,,,Road Trip,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'optimization', 'value': 'Optimisation', 'children': []}]}]",,CODE,0,50.0
0,467,,,True,"{'userId': 1049935, 'pseudo': 'Azkellas', 'publicHandle': 'fa772c81b1fd7eb1c696251b0d04f7a65399401', 'enable': False, 'avatar': 20993257292354}",29703240393679.0,1559754439415,,/multiplayer/bot-programming/a-code-of-ice-and-fire,0,"{'feedbackId': 1731, 'feedbacks': [0, 0, 0, 3, 57]}",community-puzzle-a-code-of-ice-and-fire/107292,412.0,500,,,multi,,,,,rank,,,a-code-of-ice-and-fire,,a-code-of-ice-and-fire,0,,,0,,28989987663888.0,A Code of Ice And Fire,[],412.0,ARENA,0,
0,260,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 2914398, 'pseudo': 'Magicien-d-oz', 'publicHandle': 'b12b98e075dfc70878c9c0b33f79db128934192', 'enable': False, 'avatar': 25347840625615, 'cover': 32896368108089}",29688004325328.0,1559860348862,,/training/easy/stall-tilt,0,"{'feedbackId': 1732, 'feedbacks': [4, 6, 9, 15, 25]}",community-puzzle-stall-tilt/107550,,501,1560097764056.0,,easy,,,,,,,,stall-tilt,,,0,,,190,19524189846744a86dc09f73906d8498702dd5b7,,Stall tilt,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'physics', 'value': 'Physics', 'children': []}]}]",,CODE,100,50.0
